Tiempo,Presión Final IM L1_Presion,Presión Aeropuerto IM L4,Presión Aeropuerto IM L1,Presión Aeropuerto IM L5,Presión SacBajo L1,Presión Aeropuerto IM L2,Presión MiraFlores IM L1,Presión Aeropuerto IM L3,Presión Tanque Elevado IM L1,Presión L1 T15 Solidaridad,Presión L1 T17 Solidaridad
2024-06-28 15:45:00,,2.463830947875977,1.782045602798462,0.0,,2.209924697875977,1.16825807094574,0.5561840534210205,,,
2024-06-28 15:55:00,,2.43778920173645,1.773003458976746,0.0,,2.208477973937988,1.15596067905426,0.5561840534210205,,,
2024-06-28 16:00:00,,2.400173664093018,1.423611044883728,0.0,,2.209924697875977,-0.02097800746560097,0.5591346621513367,,,
2024-06-28 16:05:00,,2.39872670173645,1.156322360038757,0.0,,2.207754611968994,0.5107060074806213,0.5635605454444885,,,
2024-06-28 16:05:00,,2.306134223937988,1.217447876930237,0.0,,2.20703125,0.5895543694496155,0.5665110945701599,,,
2024-06-28 16:10:00,,2.326388835906982,1.239872694015503,0.0,,2.207754611968994,0.6264467239379883,0.5724122524261475,,,
2024-06-28 16:15:00,,2.336516141891479,1.268084526062012,0.0,,2.206307888031006,0.6452546119689941,0.5812639594078064,,,
2024-06-28 16:25:00,,2.337963104248047,1.280743598937988,0.0,,2.20703125,0.6524884104728699,0.5812639594078064,,,
2024-06-28 16:30:00,,2.319878578186035,1.301360011100769,0.0,,2.21064829826355,0.6438078880310059,0.5842145681381226,,,
2024-06-28 16:30:00,,2.330005645751953,1.313295602798462,0.0,,2.20703125,0.6582754850387573,0.5856898427009583,,,
2024-06-28 16:40:00,,2.316984891891479,1.340060830116272,0.0,,2.207754611968994,0.6640625,0.5886404514312744,,,
2024-06-28 16:45:00,,2.305410861968994,1.356336832046509,0.0,,2.208477973937988,0.6604456305503845,0.5915910005569458,,,
2024-06-28 16:50:00,,2.290943145751953,1.3671875,0.0,,2.206307888031006,0.6705728769302368,0.5960168838500977,,,
2024-06-28 16:50:00,,2.301794052124023,1.286169052124023,0.0,,2.20703125,0.6640625,0.594541609287262,,,
2024-06-28 16:55:00,,2.318431854248047,1.307508707046509,0.0,,2.21064829826355,0.6698495149612427,0.5930663347244263,,,
2024-06-28 17:00:00,,2.248263835906982,1.046368598937988,0.0,,2.207754611968994,-0.01085069496184587,0.5930663347244263,,,
2024-06-28 17:10:00,,2.241029977798462,0.8955439925193787,0.0,,2.208477973937988,-0.01229745335876942,0.5901157259941101,,,
2024-06-28 17:15:00,,2.231626272201538,0.8040364980697632,0.0,,2.207754611968994,-0.01229745335876942,0.5886404514312744,,,
